"assignment_name","assignment_url","starter_code_url","github_username","roster_identifier","student_repository_name","student_repository_url","submission_timestamp","points_awarded","points_available"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","xichaoli","","learn_rust_rustlings-xichaoli","https://github.com/LearningOS/learn_rust_rustlings-xichaoli","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","daodao2007","","learn_rust_rustlings-daodao2007","https://github.com/LearningOS/learn_rust_rustlings-daodao2007","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","Linyuqiz","","learn_rust_rustlings-Linyuqiz","https://github.com/LearningOS/learn_rust_rustlings-Linyuqiz","2022-07-07 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","dynos01","","learn_rust_rustlings-dynos01","https://github.com/LearningOS/learn_rust_rustlings-dynos01","2022-07-07 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","wswtc","","learn_rust_rustlings-wswtc","https://github.com/LearningOS/learn_rust_rustlings-wswtc","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","Ameima","","learn_rust_rustlings-Ameima","https://github.com/LearningOS/learn_rust_rustlings-Ameima","2022-07-05 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","traversalnat","","learn_rust_rustlings-traversalnat","https://github.com/LearningOS/learn_rust_rustlings-traversalnat","2022-07-05 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","EWking","","learn_rust_rustlings-EWking","https://github.com/LearningOS/learn_rust_rustlings-EWking","","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","Wonderland2333","","learn_rust_rustlings-Wonderland2333","https://github.com/LearningOS/learn_rust_rustlings-Wonderland2333","2022-07-11 23:59:59 UTC","0","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","yfblock","","learn_rust_rustlings-yfblock","https://github.com/LearningOS/learn_rust_rustlings-yfblock","2022-07-04 23:59:59 UTC","100","0"
"learn_rust_rustlings","https://classroom.github.com/classrooms/19380377-learning-rust/assignments/learn_rust_rustlings","https://api.github.com/repos/LearningOS/rustlings","xiu307","","learn_rust_rustlings-xiu307","https://github.com/LearningOS/learn_rust_rustlings-xiu307","","0","0"
